13:53:52	25
14:00:13	24.25
14:06:14	23.812
14:12:15	23.687
14:18:16	23.625
14:24:17	23.875
14:30:17	23.875
14:36:18	23.812
14:42:19	23.875
14:48:20	23.875
14:54:21	23.812
15:00:22	23.812
15:06:23	23.75
15:12:24	23.625
15:18:25	23.562
15:24:25	23.5
15:30:26	23.437
15:36:27	23.437
15:42:28	23.312
15:48:29	23.437
15:54:30	23.312
16:00:31	23.312
16:06:32	23.375
16:12:32	23.25
16:18:33	23.187
16:24:34	23
16:30:35	22.812
16:36:36	22.625
16:38:39	25
16:42:25	22.562
16:48:26	22.937
16:54:27	23
16:58:00	23.125
17:04:01	23.125
17:10:02	23
